True Label,Predicted Label,Attribution Label,Attribution Score,Convergence Score
high,high (0.9776865243911743),high,1.0436851792309827,0.0659988932583877
Word Importance
-0.0004849849829566596,0.007020554539361073,0.005652681506876041,-0.002725253761246939,0.0004204987871126684,-0.0026379198170844113,-0.002328876370312121,0.00038460205798619457,0.0006927604308443949,0.0015421822311291957,-0.001271421991405721,0.011924668219307358,0.0008653632453722647,-0.0005118176331049013,-0.0178655782727951,0.008246429464528134,-0.01866856149919426,-0.005051136648239095,0.002698952312421623,-0.00035487305923588867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-2.0,-1.0,0.0,0.0
a,▁,i,TRA,DE,®,▁account,?,▁To,▁open,▁an,▁account,",",▁all,▁account,▁applicants,▁will,▁need,:,▁Help
-0.0036481643143815527,-0.0025544312044913824,0.001023259537527495,-0.000518436072257057,-0.0002937394624034444,-0.003222450308925628,0.008617194456739875,0.01043996722616855,0.005725701625936153,0.0008035506679512501,0.005825321105004791,0.0014435703025472038,-0.0041848267722850345,-0.012626130418306339,-0.002747684645657484,0.0007565826097274677,-0.009131688890556834,-0.039691267255242045,0.04114992608808001,-0.0024290618447072986
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-2.0,1.0,0.0
ful,▁tips,▁for,▁you,:,▁How,▁to,▁place,▁,a,▁trade,▁on,▁Scotia,▁,i,TRA,DE,®,?,▁Here
0.0003695847956586987,0.013446078366714595,0.0021647900912381028,-0.0034597615539260418,0.01805715413825862,-0.007697528727988416,-0.00020003223569354904,0.00402624006361157,0.01304438099276728,0.0049094451105944036,-0.0006250463695253359,0.0005616016186231248,-0.0026230806077471597,-0.001737736277543669,-0.00104991191701934,0.0008032549932995262,-0.0023622297372234598,-0.00033601749897649725,-0.007966215728550618,0.0074707843228949775
0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
’,s,▁5,▁easy,▁steps,▁to,▁guide,▁you,▁through,▁placing,▁,a,▁trade,.,▁Insert,▁heading,▁text,▁with,▁an,▁optional
-0.011977773167707163,0.006942394517069487,0.0036599663485853366,0.0010593534000124013,0.01604294931841555,0.001815613452673401,0.003248275190105381,0.013436739634259575,0.00026969311414413327,0.004548456403410455,0.004449159677766355,0.000163050531382802,0.002875747355594695,0.008968162774195395,0.002932267254510456,-0.004211130547312203,0.003047970500114971,0.011368682726860629,0.045655303651209976,0.004471015755439036
-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
▁subtitle,▁low,▁Digital,▁very,▁high,▁Digital,O,OH,▁very,▁high,▁O,OH,▁very,▁high,▁Print,▁high,▁Radio,▁very,▁low,▁S
0.0025163801427790893,-0.014555042638903426,0.03244179193278441,0.02105256931669947,0.12030307619426656,0.012836336540524743,0.007396384496698204,-0.009276419376049644,0.004123454070451782,7.36854581709764e-05,-0.004738337168219598,0.0002039873992573881,-0.030510544946434806,-0.031195314897195583,-0.018525115091374465,0.04440896007525291,-0.010599717488896567,0.01404974694765547,-0.0076417412664331165,-0.013163862545876433
0.0,-1.0,1.0,1.0,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-1.0,2.0,-1.0,1.0,-1.0,-1.0
EM,▁low,▁S,EM,▁2,▁high,▁Social,▁low,▁TV,▁Top,▁online,▁self,-,service,▁tips,.,▁New,▁Client,s,▁Exist
-0.0008080185628552075,0.01912134663998927,-0.010501135281876767,-0.00942644171473298,0.07911857044677711,0.13593176298055984,0.009581389812479663,-0.01723267708252253,-0.023547654997837033,0.038581478722615144,0.00956903925325592,-0.006212392991133587,0.011568297194386169,-0.003502370176535672,0.005409031023278502,0.01566042395141288,0.0029497563461573033,-0.0031573734047367374,0.011833327649559477,-0.001979704428868183
0.0,1.0,-1.0,-1.0,2.0,3.0,0.0,-1.0,-2.0,1.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ing,▁Client,s,▁Make,▁life,▁less,▁tax,ing,▁Why,▁Scotia,▁,i,TRA,DE,?,▁Some,▁great,▁reasons,▁to,▁join
0.008330951421205926,-0.003088442693120138,-0.0009968121483427458,0.0032769724372765886,0.00032453758406128345,0.033515249715568456,0.000651844949372286,-0.004673150294336608,-0.008331279493399308,-0.00040557642681702394,-0.010256163973545696,0.0033604054922143213,-0.0011138160431597769,0.0016629243792514467,0.005974853479362158,0.008329591067057399,0.008532040336973001,-0.0526617317239566,-0.010357930923368302,0.00484060881972689
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0
▁Scotia,▁,i,TRA,DE,▁today,.,▁,a,▁woman,▁sitting,▁on,▁,a,▁table,▁with,▁,a,▁laptop,▁computer
-0.007037614537202334,-0.002465201733702268,0.001978578767869458,0.004535944051938451,-0.002503822205849401,0.01766684815347898,0.016709049646144423,0.0449991068072296,-0.002411377241845508,-0.011875260204736319,-0.002061368560643453,0.006178863876544798,0.0018732335612544136,-0.0013668095328050137,0.0006170567539474456,0.017432400266391035,0.012053367883879184,-0.002720135442062822,-0.0016651400876104283,0.004822350084168363
-1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
▁Open,▁an,▁Account,▁How,▁would,▁you,▁like,▁to,▁apply,?,▁Let,▁us,▁call,▁you,▁Visit,▁Us,▁Scotia,▁,i,TRA
-0.0038721124877641525,-0.0018647062273746701,-0.008622658042122727,0.008557883010603291,0.0033793964083001404,-0.0003295202455824587,0.0008964862837237306,0.007448065039407034,0.0074735977449144845,0.002407689439681046,-0.009325637736958412,-0.0014481562412621677,-0.010177270288246673,0.005382850511439814,0.0068555277556668695,-0.001699783592974147,-0.0023902489301755835,0.0046984143807406705,0.0021754691661533057,0.0006461593330534363
0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE,▁Investor,▁Centre,▁Non,-,digit,al,▁Account,▁Opening,▁for,▁S,elected,▁Account,▁Type,s,▁Get,▁self,-,star,ted
-0.00028181682827473683,-0.0010804675360361058,-0.005151356564964633,-0.0001988512361271273,0.0005972320301669003,-0.0042931709858954024,-0.000771653436876647,0.0029907318186621337,-0.0002819848592410545,-0.006381459811401637,-0.0010314773805665373,-0.0008206988486634467,0.0029177810992631727,-0.002778924213874469,0.011186935604989949,0.00961874636930558,0.002444205978385687,0.005634067645275987,-0.0003145913515809509,0.003954076938149554
0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
▁with,▁self,-,directed,▁investing,.,▁Our,▁standard,▁commission,▁pricing,▁is,▁just,▁$,9.99,▁for,▁,e,qui,ties,▁and
-0.013771319469446989,0.004080897897806053,0.008456025689740873,0.0009228899431768967,0.009781622129971667,0.00019070292073264253,-0.005757215451316881,-0.00978021850774407,0.011802555294653827,0.004174955129262774,0.005850277339445354,0.013114865160795014,0.0028001494858507932,0.004411689311108897,0.010923744205633799,0.003900651686245282,0.0032565371977945215,0.0028884669635498334,0.0012294934413992313,0.027412805623882493
-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
▁options,▁trade,s,*,.,▁How,▁to,▁add,▁funds,▁or,▁transfer,▁money,▁to,▁Scotia,▁,i,TRA,DE,®,?
0.06251042106154436,0.010367559915550278,0.012699981249821291,0.012868924750747747,-0.017444757159970046,0.01632770959811952,0.0603884840505396,0.03729046892266271,-0.030033051438998995,-0.5608860707303722,0.020203852065049207,0.09310747944006438,-0.06482925467034313,-0.002663937942130435,-0.003122656111374505,0.0037830721931297585,-0.00033077892184994913,0.0017048558381409767,0.009604095888081364,0.006706262472855534
2.0,0.0,1.0,1.0,-1.0,1.0,2.0,1.0,-2.0,-3.0,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
▁Get,▁started,▁with,▁Scotia,▁,i,TRA,DE,®,▁How,▁to,▁open,▁,a,▁,s,cot,i,a,▁
0.005901445366430214,0.006144043806754346,0.0027777626916888716,-0.006115357528801992,-0.002112008632829574,0.0022770299789509696,-0.0003725177837706137,0.0004538395863293615,-0.0043527211330672624,0.00240251545130816,0.004167977471044209,-0.0060999157057784175,0.044078948050410086,-0.005812438635365238,0.01715483256485776,0.003763677064800755,0.0030919696314126,0.0015794211500121174,0.002704865373992857,-0.0004961205336890193
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
i,TRA,DE,®,▁account,?,▁To,▁open,▁an,▁account,",",▁all,▁account,▁applicants,▁will,▁need,:,▁Help,ful,▁tips
0.004870185406070008,0.0015411332342241649,0.001506327616221796,0.0001405415170323823,0.008089055090687088,0.011615707341695113,0.010307457696079329,0.004104435328611308,0.014261229515214083,0.0012444837027550289,0.010273615224834273,0.006489886190820403,0.0067005595225491845,-0.00440372571273639,-0.001480055351762679,0.02249226035840348,0.06533499798744771,-0.0025337976488277085,0.0036645978791986712,0.009076627269659203
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
▁for,▁you,:,▁How,▁to,▁place,▁,a,▁trade,▁on,▁Scotia,▁,i,TRA,DE,®,?,▁Here,’,s
0.007329004799282731,-0.004118482286318846,0.03762763479846276,0.006699179133295721,0.0030498879381396404,0.004245633051586602,-0.018064532189778992,0.001216404468462681,0.0014327946732091814,0.0014315531838383557,-0.006755740693679951,-0.0006765483164284435,0.0030368940422921594,-0.00012002073792799072,-0.000879849641495397,-0.0026271222013498846,-0.001043901127279796,0.0022889467334981876,-0.005713358602029013,0.009320715236537836
0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
▁5,▁easy,▁steps,▁to,▁guide,▁you,▁through,▁placing,▁,a,▁trade,.,▁Insert,▁heading,▁text,▁with,▁an,▁optional,▁subtitle
0.0025896790803024493,0.007814488836859,0.004214695804740976,0.00429318524766427,-0.002525223527618174,0.00035205443123445535,-0.0019246573320552515,-0.0018063593846023025,0.006625736772395896,0.008662226660358362,0.005608543647950206,0.019957184572307635,-0.012804494431842905,-0.0026490647853596987,0.01067528858053483,-0.012868643480472392,0.0025769090550685943,0.0041121179885559205,-0.009523331422321988
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0

True Label,Predicted Label,Attribution Label,Attribution Score,Convergence Score
medium,medium (0.7443979382514954),medium,1.4355621549889812,0.6911642763421308
Word Importance
▁very,▁low,▁Digital,▁very,▁high,▁Digital,O,OH,▁very,▁high,▁O,OH,▁very,▁high,▁Print,▁high,▁Radio,▁very,▁low,▁S
-0.01233975895144029,0.050321864046809495,0.02134034720138695,0.009746972557665597,0.03678220934771634,0.008785607374719933,0.005956360278354785,0.00636491049877467,-0.008441443588105953,-0.012052577688751509,0.014584465427237639,0.007620832371942797,0.012518115398828068,-0.013759441071952568,-0.01932567267079119,-0.008774616981541595,0.019123231559427384,0.01646401872675326,-0.02140175721700179,0.0031131336180009895
-1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,0.0
EM,▁very,▁low,▁S,EM,▁2,▁medium,▁Social,▁high,▁TV,▁Top,▁online,▁self,-,service,▁tips,.,▁New,▁Client,s
0.018565683481796602,0.01174831526615781,0.0032569414275102487,0.003306258265520905,-0.061141864598625306,-0.03265352386240474,0.11907052985432072,0.01750542284111104,0.001289072864344173,0.03374660720509061,0.015563347655188863,-0.02427802977744049,-0.009978606406520818,0.00557525254623944,-0.01623939193055428,0.0018914276841008586,-0.0031953127433582574,-0.006588646334756632,0.010026491688768614,0.00714305925329581
1.0,1.0,0.0,0.0,-2.0,-1.0,2.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
▁Exist,ing,▁Client,s,▁Make,▁life,▁less,▁tax,ing,▁Why,▁Scotia,▁,i,TRA,DE,?,▁Some,▁great,▁reasons,▁to
0.007094385479153217,0.0020204240945157913,-0.0003265591690619174,0.011772389684610708,-0.026003984510795105,-0.006838945412611872,-0.0023051204187522923,-0.016774229380776336,-0.017884788487395185,0.04728039422652862,0.015065917184070646,-0.004548012013207928,0.011020263707947342,0.0019457897269792622,-0.004904533521823453,0.0028187432533337744,-0.01610622562936744,0.006747555664672984,0.03386621190130059,-0.007325399563301768
0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
▁join,▁Scotia,▁,i,TRA,DE,▁today,.,▁,a,▁woman,▁sitting,▁on,▁,a,▁table,▁with,▁,a,▁laptop
-0.016399548937578202,-0.0032055408975326578,-0.007944786061248658,-0.001173389901162743,-0.0015040106318003187,-0.008277812052842223,-0.042369543493633186,0.01335343496118409,0.021073836468056176,0.02443072287311964,0.04142727410837925,0.004293050841687624,-0.006083895339147516,0.003691405716530927,-0.002197503384208846,-0.00011054036582351483,-0.004818264546523062,-0.0057572513365364035,-0.008301269536565209,-0.004275651435614285
-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
▁computer,▁Open,▁an,▁Account,▁How,▁would,▁you,▁like,▁to,▁apply,?,▁Let,▁us,▁call,▁you,▁Visit,▁Us,▁Scotia,▁,i
-0.010761184480952625,-0.004007360229346451,-0.004094989591375543,0.029022675392366026,0.009523790914427031,-0.004375081373688739,0.0024033518306498516,-0.03199192026354836,-0.001463166778789473,-0.03444375959162959,0.019571987048312763,-0.0054971558852592185,-0.014954691855076453,-0.05608686413406981,0.024286361335296568,0.019921898890834535,0.02497593970079596,0.0053792450482427045,-0.012143829845356419,-0.007108692208900995
-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,-2.0,1.0,1.0,1.0,0.0,-1.0,0.0
TRA,DE,▁Investor,▁Centre,▁Non,-,digit,al,▁Account,▁Opening,▁for,▁S,elected,▁Account,▁Type,s,▁Get,▁self,-,star
0.00033318310297964567,-3.69867087887314e-05,0.004521494223019407,0.004187753504136709,-0.011042870098318683,0.006581323291480923,0.003890056544947485,-0.0019375344989048745,0.0015304305108359297,-0.0013784030310818023,0.0032658801718340284,0.0024817905556283534,0.008349769964692728,0.00021940373330003957,0.00969822287071198,0.017442839122832544,0.0156159287049371,0.0013032648320326677,-0.0021979990786020853,-0.004246814391239005
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ted,▁with,▁self,-,directed,▁investing,.,▁Our,▁standard,▁commission,▁pricing,▁is,▁just,▁$,9.99,▁for,▁,e,qui,ties
0.011288824361062613,0.010934054943725378,-0.007285328823961724,-0.002310200472000943,0.0030286543118139475,-0.00802712474492852,0.015008664806007807,0.02220178310203442,0.01222328730378396,0.016762008505053813,0.0015280833782868935,-0.005869230407348474,0.012120750325245563,-0.001231117973229901,-0.006051582990188376,-0.005644385123397698,-0.005688367503018625,-0.0012401778241415149,0.005299020982226664,0.005778599565378821
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
▁and,▁options,▁trade,s,*,.,▁Scotia,▁,i,TRA,DE,▁App,▁for,▁Mobile,▁Trade,",",▁invest,",",▁follow,▁the
-0.010847595143881752,-0.0006207154828072525,0.006467992229889078,0.0013202701398242781,0.014192125194210432,0.00860138639315431,0.003877337180826595,-0.0059771300321561915,-0.0007467128148460531,0.002244518103566184,-0.00010866695901304508,-0.002337040567966754,0.0006793456310328712,-0.021685121938108558,-0.002916656028775197,-0.001888415163133603,-0.0025442652255671383,-0.007103452901014446,-0.00979809448959807,0.0019455462544453244
-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
▁market,▁and,▁manage,▁your,▁account,▁on,▁the,▁go,▁Your,▁pace,.,▁Your,▁terms,.,▁Fully,▁secure,.,▁Discover,▁how,▁the
-0.007355759249457109,-0.004965516767605242,0.013804303426892777,-0.00045962659855601495,0.0001425885359172983,-1.2654673895704828e-05,0.004675696357382096,0.007098501490630323,0.010326216914789764,0.0018005165007774632,0.004897763874804288,-0.006618350885779891,-0.005462162409968578,-0.004302050655760882,0.011615641404918161,-0.003345088059703889,0.004340152701351985,0.01365491556177435,-0.0017004392684369556,0.018694111871989202
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
▁Scotia,▁,i,TRA,DE,▁app,▁for,▁mobile,▁can,▁help,▁you,▁trade,▁on,▁the,▁go,.,▁Le,ng,th,▁1
-0.01714147177438851,-0.0077274944198674755,-0.00157410805943265,-0.0015202993295248572,-0.004183897750312069,-0.009995371471585909,0.0035203362977689143,-0.021218642522774896,0.00428702418966856,-0.017017717981559786,0.005704623646977013,-0.011973834225936517,0.006698449722074192,-0.0026080686495933147,0.0004696407991739964,-0.02031142322661976,-0.0071506759716688725,-0.004009798204570269,-0.0020157575057058452,0.11913403227110839
-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0
:,50,▁Scotia,▁,i,TRA,DE,▁Flight,De,s,k,®,▁Custom,ized,▁market,▁intelligence,▁for,▁your,▁online,▁trading
0.0011679017175468846,-0.0014409040888573588,0.007392764753347358,-0.01066022696592665,-0.005647712344301852,-0.0017000625870775426,0.0005908626759560899,-0.018307610567651567,-0.005313693927278597,0.005465482335018886,0.007910140862803852,0.014195152232979388,-0.005480691676747009,-0.005639678763200646,-0.0184962085901687,-0.05152260530047128,-0.01867602575658897,-0.00678204215563054,-0.0072684565584095785,-0.021027983302052123
0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0
▁needs,.,▁Se,ize,▁market,▁opportunities,▁with,▁real,-,time,▁streaming,▁data,▁and,▁chart,ing,▁Scotia,▁,i,TRA,DE
-0.014620593834486332,0.01676818721019093,-0.021090806776693793,-0.012113698797672937,-0.04113046459291514,-0.03817001541418652,-0.010554925816707153,0.005894968547556707,0.0043776646728194354,0.016772171316269527,-0.05172955293703011,1.129930371443255,0.11252364748108774,-0.0002454976233310993,0.006774740665902508,0.007915057540053488,0.005874328144837151,0.0018727923809212024,0.0049542638957208035,-0.003966724773394757
-1.0,1.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,1.0,-2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
▁Trading,▁Desk,TM,▁Your,▁one,-,page,▁online,▁trading,▁console,▁See,▁all,▁of,▁your,▁trade,s,▁on,▁the,▁same,▁page
-0.006116334903582772,-0.007462129132015525,-0.00027861025315590194,0.0018734160587768715,-0.0021498937460533054,-0.010548062702921461,-0.0013803792380945295,-0.009125753570518837,-0.015534599483442818,0.0021184978730904424,-0.017635236574752966,-0.004901920687481007,0.016112292072882207,0.0008753224009390098,-0.008044120297766386,0.01077047265441706,-0.0030560079130421865,0.0004923581068194613,-0.004028992895541494,-0.018300984303667365
0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
",",▁prepare,▁up,▁to,▁6,▁orders,▁in,▁advance,▁and,▁enjoy,▁rapid,-,fire,▁trading,▁Rapid,-,fire,▁trading,▁tools,▁Discover
-0.015286895463001812,-0.006570469266422059,-0.01775253470392604,-0.006809656644032077,-0.002039913116869822,0.008970173057239062,-0.009403208748099951,-0.0019318341790330248,-0.0033189918129253966,-0.006008592497152729,0.003934103197911881,-0.009776262585576151,0.0010264288905089776,-0.004246921958595243,-0.0008745725411891431,-0.0028096316332873604,-0.0014896958771003133,-0.005278999872087198,-0.008381309891240729,-0.01836713467346083
-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
▁quick,▁and,▁simple,▁trading,▁with,▁Scotia,▁On,Line,.,▁Le,ng,th,▁2,:,40,▁very,▁low,▁Digital,▁very,▁high
