#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Jun 6, 2021 - Jun 12, 2021"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,154
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,154
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,152
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,150
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative.html,113
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,113
https://www.scotiawealthmanagement.com/mx/es/pagina-principal.html,105
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,103
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,102
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,89
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=EAIa,78
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,68
https://www.scotiawealthmanagement.com/intl/en/home.html,65
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=Cj0K,65
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,52
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/conflicts-of-interest.html,36
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,35
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,31
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,29
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,29
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,28
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/banca-privada.html,28
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,25
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclsrc=aw.,21
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/gestin-de-inversiones.html,20
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/about-us.html,20
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?gclid=CjwK,19
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,18
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre.h,17
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/knowledge-centre/e,17
https://www.scotiawealthmanagement.com/ca/fr/accueil/gestion-de-placements/scotiamcleod.html,16
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,16
https://www.scotiawealthmanagement.com/intl/en/home/about-us.html,16
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,14
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,14
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/nuestra-identidad.html,14
https://www.scotiawealthmanagement.com/intl/en/home/wealth-structuring-and-trust.html,14
https://www.scotiawealthmanagement.com/ca/en/home/the-scotiabank-women-initiative/career-and-busines,12
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/complaint-handling-procedures.html,11
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/nuestra-identidad.html,10
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html#estate-trust,10
https://www.scotiafunds.com/content/swm/swm-old/ca/en/home.html,10
https://www.scotiafunds.com/content/swm/swm-old/ca/en/home/private-investment-counsel.html,10


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Jun 6, 2021 - Jun 12, 2021"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),104,
basics,3,0
life insurance,2,3
scotiatrade,2,2
fees,2,2
executor,2,1
wills,2,1
santiago de pool,2,0
scotiafondos,2,0
pravina patel,2,0
mutual fund basics,2,0
dtfn,2,0
gloria wong,2,0
antao,2,0
dayne ramkissoon,2,0
investment advisor,1,8
products,1,7
setting up an account in mexico,1,4
minimum investment,1,3
registered retirement savings plan,1,2
mutual funds,1,2
wealth management mexico,1,2
partnership plus,1,1.5
trade fee,1,1
email address,1,1
codes,1,1
j.p bickell,1,1
head office address,1,1
resp,1,1
bickell,1,1
sarkis,1,0
partnership plus account,1,0
etf,1,0
yury sichinava,1,0
shareholdercomcodes,1,0
dtfn community trust,1,0
ahmed,1,0
pic.gomanagers@scotiawealth.com,1,0
paul dyer,1,0
julie arsenault,1,0
pravinaben patel,1,0
bitcoin etf,1,0
testments,1,0
scotia wealth management,1,0
giddeth levy,1,0
s,1,0
jasechko,1,0
personal will and estate planning book,1,0
flightdesk,1,0
marak,1,0
personal loan,1,0


