#=================================================================
"# Scotia Wealth Management "
# Report suite: Scotiabank Prod
"# Date: Sep 20, 2020 - Sep 26, 2020"
# Segments: SWM
#=================================================================


##############################################
# Operating Systems
##############################################
,Unique Visitors
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/scotiamcleod-online.html,240
https://www.scotiawealthmanagement.com/intl/es/pagina-principal.html,232
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html,192
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/private-investment-counsel.h,165
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html,145
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/contact-us.html,145
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/foundations.html,144
https://www.scotiawealthmanagement.com/ca/fr/accueil.html,139
https://www.scotiawealthmanagement.com/ca/en/home/about-us.html,132
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre.html,123
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html,119
https://www.scotiawealthmanagement.com/ca/en/home/total-wealth-planning.html,118
https://www.scotiawealthmanagement.com/intl/en/home.html,106
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-de-inversian.html,54
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation.html,44
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_319,41
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_dbf,40
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_d8c,39
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_3d3b26954f3251cd7c985aea66e4dbad4ea207,38
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_6b1,37
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_486f04868554f4dd0eac5d385a372dc87e9c1b,30
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/contactanos.html,24
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_a40c85517dee7e4040674a3388a40ac5c5de12,23
https://www.scotiawealthmanagement.com/intl/en/home/contact-us.html,22
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax/tax-slips-checklist.html,21
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust/jp-bickell-foundation/application-proc,21
https://www.scotiawealthmanagement.com/ca/en/home/not-yet-a-client/thank-you.html,19
https://www.scotiawealthmanagement.com/intl/en/home/private-banking.html,19
https://www.scotiawealthmanagement.com/mx/es/pagina-principal/soluciones-financieras.html,18
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_2aee31e27c1b3be8,18
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/tax.html?cid=S1eTAX1218-001&utm_so,18
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_285a63386ca139158b2d3f17f4771d7591648b,16
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_9e7e1803a44b632f,15
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_33eab951c6bf939d3733bb,14
https://www.scotiawealthmanagement.com/ca/en/home/scotiatrust.html#estate-trust,13
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/forms-and-documents.html,12
https://www.scotiawealthmanagement.com/ca/en/home/private-banking.html?cid=ps_ec266f98b9dae88d8ee63b,11
https://www.scotiawealthmanagement.com/ca/fr/accueil/gestion-de-placements/service-de-gestion-privee,11
https://www.scotiawealthmanagement.com/ca/en/home/investment-management/scotiamcleod.html?cid=ps_pg_,11
https://www.scotiawealthmanagement.com/ca/en/home/investment-management.html?cid=ps_da7449c88d58ef4c,10
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/gestin-de-inversiones.html,10
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_50d23c2c0486f27080a9178d348c06dcc810f2,10
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_8e13e99db5ab1f319fb4e11cd00fbf0bb52d8f,10
https://www.scotiawealthmanagement.com/intl/es/pagina-principal/contacte-su-oficina-local.html,10
https://www.scotiawealthmanagement.com/ca/en/home.html?cid=ps_9c098c0ce7ceab89ad32215cca021aa951a26a,10
https://www.scotiawealthmanagement.com/ca/en/home/resource-centre/complaint-handling-procedures.html,9


#=================================================================
# SWM Site Search
# Report suite: Scotiabank Prod
"# Date: Sep 20, 2020 - Sep 26, 2020"
# Segments: SWM
#=================================================================


##############################################
# Site Search
##############################################
,Internal Searches (e1),Avg Rank of Result Clicked (beta version)
Internal Search (c1),0,


