#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Nov 28, 2021 - Dec 4, 2021"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Nov 28, 2021 - Dec 4, 2021"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,56300,39632,22004,133.2615328126043
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,32844,28409,14404,70.88090261485304
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,4600,3737,3118,98.03727770177838
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,2771,2308,1536,335.3951067152525
SB:en:itrade:Competitive pricing | Scotia iTRADE,1274,1131,968,250.6469534050179
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,947,886,770,281.8392857142857
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,783,624,588,103.02631578947368
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®,762,602,515,225.08132530120483
SB:en:itrade:Scotia iTRADE® Trading Desk™ - one page trading console,728,663,307,55.05507745266782
SB:en:itrade:How are stocks taxed in Canada? | Posts,582,554,510,433
SB:en:itrade:Scotia iTRADE® FAQs - we're here to help,518,475,397,195.94137931034481


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,SB:en:itrade:Competitive pricing | Scotia iTRADE,
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,SB:en:itrade:Contact us - customer support | Scotia iTRADE®,
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,


#=================================================================
# iTrade Dashboard - FR
# Report suite: Scotiabank Global
"# Date: Nov 28, 2021 - Dec 4, 2021"
"# Segments: iTrade Hits, fr"
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,2324,1620,1214,203.5973072215422
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,786,653,394,91.93333333333334
SB:fr:itrade:Calendrier des congés sur les marchés 2021 | Scotia iTRADE,380,357,325,257.96666666666664
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE,155,127,105,98.20202020202021
SB:fr:itrade:Comment et quand les actions rapportent-elles des dividendes? | Publication,108,101,88,852.7
SB:fr:itrade:Formulaires Scotia iTRADE – Trouvez tous les formulaires ici,102,81,66,280.2083333333333
SB:fr:itrade:Contactez-nous – Soutien à la clientèle | Scotia iTRADE,47,42,38,217.33333333333334
SB:fr:itrade:Comprendre le risque de placement | Publication,44,35,33,740.5
SB:fr:itrade:Ouvrez un compte fictif de négociation en ligne | Scotia iTRADE,39,38,24,278.7647058823529
SB:fr:itrade:Tarification et frais concurrentiels. Pas de frais cachés. | Scotia iTRADE,38,34,32,179.56521739130434
SB:fr:itrade:Calendrier des congés fériés 2021 – Centre d'information pour les investisseurs |,28,25,25,74.5


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
Page URL (c19),1853,1336,940
https://www.scotiaitrade.com/fr/accueil.html,685,602,327
(Low Traffic),172,140,122
https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,137,133,124
https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,132,110,94
https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,87,79,54
https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.croissance-et-investisseme,53,50,50
https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,40,44,38
https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,49,43,40
https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-fictif-de-negociation-en-ligne.html,41,35,26
https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-sur-les-marc,33,31,28


##############################################
# Key CTAs Clicked
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),890,620,355
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,608,491,257
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE:start-applicatio,72,59,48
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Sign in,16,16,7
Internal Search,15,13,13
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE:page top CTA:Dem,13,13,13
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE:page middle CTA:,17,12,11
D=v65,8,8,7
SB:fr:itrade:Ouvrez un compte fictif de négociation en ligne | Scotia iTRADE:page top CTA:Ouvrez un,7,6,6
SB:fr:itrade:Liste de vérification pour l'ouverture d'un compte | Scotia iTRADE:page middle CTA:Ouv,5,4,4
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE:nav-btn:Comptes,5,4,4
SB:fr:itrade:Ouvrez un compte fictif de négociation en ligne | Scotia iTRADE:page top CTA:Demarrez,5,4,3
SB:fr:itrade:Acheter des titres en bourse – Ouvrez un compte aujourd’hui | Scotia iTRADE:nav-btn,4,4,4
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE:nav-btn:Àpropos,5,3,3
SB:fr:itrade:Tarification et frais concurrentiels. Pas de frais cachés. | Scotia iTRADE:nav-btn:Com,3,3,3
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE:page bottom CTA:,3,3,3
SB:fr:itrade:Formulaires Scotia iTRADE – Trouvez tous les formulaires ici:page top CTA:Demarrez,3,3,3
SB:fr:itrade:Investir dans les FNB à faible coût – Ouvrez un compte dès aujourd’hui | Scotia,3,3,3
SB:fr:itrade:FAQ Scotia iTRADE – Nous sommes là pour vous aider.:page top CTA:Demarrez,3,3,1
SB:fr:itrade:Outils de négociation en ligne et recherches sur les placements | Scotia iTRADE:nav-bt,4,2,2
SB:fr:itrade:Investissez avec Scotia iTRADE:page top CTA:Apprenez à passer un ordre,4,2,2
SB:fr:itrade:Investissez avec Scotia iTRADE:page top CTA:Renseignez-vous sur les transferts,3,2,2
SB:fr:itrade:Liste de vérification pour l'ouverture d'un compte | Scotia iTRADE:page top CTA:Demarr,3,2,2
SB:fr:itrade:Scotia iTRADE U – Ressources et outils gratuits:page top CTA:Demarrez,2,2,2
SB:fr:itrade:Investissez avec Scotia iTRADE:page top CTA:Renseignez-vous sur l'ouverture de compte,2,2,2
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE:nav-btn:Placemen,2,2,2


##############################################
# Device Breakdown (Other = Desktop*)
##############################################
,Visits
Mobile Device Type,1336
Other,925
Mobile Phone,359
Tablet,52


##############################################
# Entries and Bounce Rate
##############################################
,Entries,Bounce Rate
Page,1327,0.3654860587792012
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,460,0.09782608695652174
SB:fr:itrade:Comment et quand les actions rapportent-elles des dividendes? | Publication,132,0.9545454545454546
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,92,0
phoenix:Login,52,0
SB:fr:itrade:Comprendre le risque de placement | Publication,43,0.9302325581395349
SB:fr:itrade:Calendrier des congés sur les marchés 2021 | Scotia iTRADE,31,0.9354838709677419
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE,30,0.13333333333333333
SB:fr:itrade:Formulaires Scotia iTRADE – Trouvez tous les formulaires ici,28,0.2857142857142857
SB:fr:itrade:Ouvrez un compte fictif de négociation en ligne | Scotia iTRADE,24,0.5833333333333334
SB:fr:itrade:Contactez-nous – Soutien à la clientèle | Scotia iTRADE,22,0.7727272727272727


##############################################
# Marketing Channel Breakdown
##############################################
,Entries,Visits,Bounce Rate
Marketing Channel,1676,1676,0.4600238663484487
Natural Search,894,848,0.6610738255033557
Referring Domains,369,600,0.21138211382113822
Direct,342,316,0.25146198830409355
Session Refresh,37,36,0.1891891891891892
Other Campaigns,20,19,0.1
Social Networks,7,7,1
Paid Search,4,1,0
Display,3,3,0


##############################################
# Page Flow from Home Page
##############################################
Next
Focus,Step 1,Path views
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,,579
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE,52
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Formulaires Scotia iTRADE – Trouvez tous les formulaires ici,36
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Tarification et frais concurrentiels. Pas de frais cachés. | Scotia iTRADE,6
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Types de comptes de placement et de négociation | Scotia iTRADE,6
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Contactez-nous – Soutien à la clientèle | Scotia iTRADE,5
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,Exits,444
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,+20 more,30

Previous
Focus,Backstep 1,Path views
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,,579
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE,15
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Tarification et frais concurrentiels. Pas de frais cachés. | Scotia iTRADE,4
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Confidentialité et sécurité | Scotia iTRADE,2
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Formulaires Scotia iTRADE – Trouvez tous les formulaires ici,2
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Liste de vérification pour l'ouverture d'un compte | Scotia iTRADE,1
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,Entries,543
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,+12 more,12


#=================================================================
# CTAs Clicked - EN
# Report suite: Scotiabank Global
"# Date: Nov 28, 2021 - Dec 4, 2021"
# Segments: iTrade Hits
#=================================================================


##############################################
# Start direct investing -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),26225,21082,10192
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Sign in,22853,19036,8577
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Open an ac,1048,946,885
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Accounts,985,844,697
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Investments,277,246,237
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Learn how,211,203,200
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:About,222,194,187
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Education,181,144,133
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Pricing,145,144,141
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:footer:footer-link-cont,112,109,109
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Learn more,80,75,73


##############################################
# Getting started - CTAs
##############################################
,,Occurrences,Visits,Unique Visitors
Custom Link (c65),,36,32,31
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Sign,,11,11,10
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Sign,Custom Link (v65),11,11,10
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Sign,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Sign in,11,11,10
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Open,,8,8,8
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Open,Custom Link (v65),8,8,8
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Open,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Open an Account,8,8,8
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Le,,4,4,4
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Le,Custom Link (v65),4,4,4
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Le,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Learn more about account openings,3,3,3
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Le,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Learn how to place a trade,1,1,1
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:nav-btn:Accounts,,3,3,3
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page bottom CTA:Op,,2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page bottom CTA:Op,Custom Link (v65),2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page bottom CTA:Op,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page bottom CTA:Open an account,2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Op,,2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Re,,2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Re,Custom Link (v65),2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Re,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Read more about transfers,2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:footer:footer-yout,,2,1,1
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page bottom CTA:Ge,,1,1,1
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:nav-btn:Investment,,1,1,1


##############################################
# Growing and Investing - CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),0,0,0


##############################################
# Planning for Retirement - CTAs
##############################################
,,Occurrences,Visits,Unique Visitors
Custom Link (c65),,2,1,1
SB:en:itrade:Start planning for your retirement with direct investing | Scotia iTRADE:page bottom CT,,2,1,1
SB:en:itrade:Start planning for your retirement with direct investing | Scotia iTRADE:page bottom CT,Custom Link (v65),2,1,1
SB:en:itrade:Start planning for your retirement with direct investing | Scotia iTRADE:page bottom CT,SB:en:itrade:Start planning for your retirement with direct investing | Scotia iTRADE:page bottom CTA:Learn more about wealth management,1,1,1
SB:en:itrade:Start planning for your retirement with direct investing | Scotia iTRADE:page bottom CT,SB:en:itrade:Start planning for your retirement with direct investing | Scotia iTRADE:page bottom CTA:Learn more about rebalancing portfolio,1,1,1


##############################################
# In Retirement- CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),0,0,0


##############################################
# Bonds - CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),7,7,7
SB:en:itrade:Invest in bonds for fixed income or diversify your portfolio | Scotia iTRADE®:page top,4,4,4
SB:en:itrade:Invest in bonds for fixed income or diversify your portfolio | Scotia iTRADE®:nav-btn:,2,2,2
SB:en:itrade:Invest in bonds for fixed income or diversify your portfolio | Scotia iTRADE®:page mid,1,1,1


##############################################
# Invest in low cost ETF's - CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),99,72,66
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:page top CTA:Sign in,18,18,14
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:nav-btn:Investments,19,17,17
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:nav-btn:Accounts,13,12,12
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:nav-btn:Pricing,12,12,12
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:page bottom CTA:Watch,12,12,12
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:nav-btn:About,7,7,7
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:nav-btn:Education,8,6,6
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:Learn-More-education-,6,5,5
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:page bottom CTA:Open,4,4,4


##############################################
"# Invest in GIC's - CTAs "
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),22,18,17
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:page middle CTA:Lear,6,6,6
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:page top CTA:Open an,5,5,5
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:Investments,4,4,4
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:page top CTA:Sign in,1,1,1
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:Education,1,1,1
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:About,1,1,1


##############################################
# Invest in Mutual Funds- CTAs
