#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Jan 2, 2022 - Jan 8, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Jan 2, 2022 - Jan 8, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,69956,47738,28667,147.6253865182437
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,28430,24681,12397,77.63838294091515
SB:en:itrade:Winter Offer | Scotia iTRADE®,10470,9415,7358,79.9051094890511
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,3401,2756,2241,94.37017994858611
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,2491,2098,1505,313.1974595842956
SB:en:itrade:Winter Offer for Scotiabank Employees | Scotia iTRADE®,1892,1405,1133,225.1155462184874
SB:en:itrade:Winter Offer - Triage,1535,1262,1157,83.89827586206897
SB:en:itrade:Competitive pricing | Scotia iTRADE,1462,1278,1102,267.59183673469386
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,1220,1128,949,320.45432098765434
SB:en:itrade:Winter Offer for Existing Clients | Scotia iTRADE®,1041,852,709,265.75941422594144
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®,892,675,585,235.32417582417582


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
Page,2630,1772,1423,176.5941676792224
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,606,548,331,72.36136363636363
SB:fr:itrade:Calendrier des congés sur les marchés 2021 | Scotia iTRADE,274,244,230,147.92857142857142
SB:fr:itrade:Offre d’hiver | Scotia iTRADE,253,161,150,210.70833333333334
SB:fr:itrade:Calendrier des congés fériés 2021 – Centre d'information pour les investisseurs |,173,154,152,125.25490196078431
SB:fr:itrade:Comment et quand les actions rapportent-elles des dividendes? | Publication,153,141,123,403.0833333333333
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE,105,81,76,128.24590163934425
SB:fr:itrade:Contactez-nous – Soutien à la clientèle | Scotia iTRADE,70,62,57,212.12
SB:fr:itrade:Formulaires Scotia iTRADE – Trouvez tous les formulaires ici,64,57,46,270.25
SB:fr:itrade:Tarification et frais concurrentiels. Pas de frais cachés. | Scotia iTRADE,56,50,49,222.13793103448276
SB:fr:itrade:Comprendre le risque de placement | Publication,48,45,38,149


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
Page URL (c19),2627,1816,1445
https://www.scotiaitrade.com/fr/accueil.html,586,545,324
https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-sur-les-marc,274,244,230
(Low Traffic),340,179,164
https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/faq/calendrier-des-conges-feries.html,173,154,152
https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/publication.actions.quand-et-comment-l,153,141,123
https://www.scotiaitrade.com/fr/accueil/offre-d-hiver.html?cid=S1eWINT1121-002,97,94,92
https://www.scotiaitrade.com/fr/accueil/ouvrez-un-compte-de-negociation.html,101,80,74
https://www.scotiaitrade.com/fr/accueil/centre-dapprentissage/liste-de-formulaires.html,63,64,49
https://www.scotiaitrade.com/fr/accueil/contactez-nous.html,66,60,55
https://www.scotiaitrade.com/fr/accueil/frais-et-tarification.html,56,55,51


##############################################
# Key CTAs Clicked
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),935,601,387
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,523,433,247
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE:start-applicatio,41,30,30
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE:page middle CTA:,24,19,19
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Sign in,20,18,8
Internal Search,16,15,14
SB:fr:itrade:Offre d'hiver - Triage:page middle CTA:Je ne suis pas client de Scotia iTRADE,12,12,12
SB:fr:itrade:Ouvrez un compte fictif de négociation en ligne | Scotia iTRADE:page top CTA:Ouvrez un,16,10,10
SB:fr:itrade:Liste de vérification pour l'ouverture d'un compte | Scotia iTRADE:page middle CTA:Ouv,9,9,9
SB:fr:itrade:Types de comptes de placement enregistrés | Scotia iTRADE:page top CTA:Renseignez-vous,7,7,7
SB:fr:itrade:Investir dans les FNB à faible coût – Ouvrez un compte dès aujourd’hui | Scotia,7,6,6
SB:fr:itrade:Offre d'hiver - Triage:page middle CTA:Je suis client de Scotia iTRADE,6,6,6
SB:fr:itrade:Investissez avec Scotia iTRADE:page top CTA:Renseignez-vous sur l'ouverture de compte,6,6,6
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Comptes,6,5,5
SB:fr:itrade:Tarification et frais concurrentiels. Pas de frais cachés. | Scotia iTRADE:page top CT,5,5,5
SB:fr:itrade:Tarification et frais concurrentiels. Pas de frais cachés. | Scotia iTRADE:nav-btn:Pla,5,5,5
D=v65,5,5,5
SB:fr:itrade:Scotia iTRADE U – Ressources et outils gratuits:Comprendre le marché boursier,5,5,4
SB:fr:itrade:Formulaires Scotia iTRADE – Trouvez tous les formulaires ici:nav-btn:Comptes,7,4,4
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE:page top CTA:Dem,6,4,4
SB:fr:itrade:Types de comptes de placement et de négociation | Scotia iTRADE:page top CTA:Demarrez,6,4,4
SB:fr:itrade:Ouvrez un compte fictif de négociation en ligne | Scotia iTRADE:nav-btn:Comptes,5,4,4
SB:fr:itrade:Contactez-nous – Soutien à la clientèle | Scotia iTRADE:page top CTA:Demarrez,5,4,4
SB:fr:itrade:Calendrier des congés fériés 2021 – Centre d'information pour les investisseurs |,4,4,4
SB:fr:itrade:Tarification et frais concurrentiels. Pas de frais cachés. | Scotia iTRADE:nav-btn:Com,4,4,4
SB:fr:itrade:Scotia iTRADE U – Ressources et outils gratuits:page middle CTA:Vidéos de formation,4,3,3


##############################################
# Device Breakdown (Other = Desktop*)
##############################################
,Visits
Mobile Device Type,1816
Other,987
Mobile Phone,745
Tablet,84


##############################################
# Entries and Bounce Rate
##############################################
,Entries,Bounce Rate
Page,1808,0.4894911504424779
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,390,0.11025641025641025
SB:fr:itrade:Calendrier des congés sur les marchés 2021 | Scotia iTRADE,238,0.8361344537815126
SB:fr:itrade:Offre d’hiver | Scotia iTRADE,142,0.7605633802816901
SB:fr:itrade:Comment et quand les actions rapportent-elles des dividendes? | Publication,141,0.9148936170212766
SB:fr:itrade:Calendrier des congés fériés 2021 – Centre d'information pour les investisseurs |,121,0.7355371900826446
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,81,0
phoenix:Login,56,0
SB:fr:itrade:Comprendre le risque de placement | Publication,43,0.9069767441860465
SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE,29,0.4827586206896552
BNS Home page fr,29,0


##############################################
# Marketing Channel Breakdown
##############################################
,Entries,Visits,Bounce Rate
Marketing Channel,1816,1816,0.4911894273127753
Natural Search,936,905,0.6538461538461539
Referring Domains,356,565,0.1797752808988764
Direct,319,292,0.27586206896551724
Other Campaigns,107,106,0.822429906542056
Session Refresh,54,50,0.2962962962962963
email,23,24,0.43478260869565216
Social Networks,14,14,1
Paid Search,4,2,0
Display,3,1,0


##############################################
# Page Flow from Home Page
##############################################
Next
Focus,Step 1,Path views
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,,453
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Formulaires Scotia iTRADE – Trouvez tous les formulaires ici,22
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Ouvrez un compte de négociation/de placement en ligne | Scotia iTRADE,12
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Investissez avec Scotia iTRADE,10
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Contactez-nous – Soutien à la clientèle | Scotia iTRADE,8
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Offre d'hiver - Triage,8
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,Exits,354
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,+19 more,39

Previous
Focus,Backstep 1,Path views
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,,453
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Offre d’hiver pour les clients actuels | Scotia iTRADE,14
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Tarification et frais concurrentiels. Pas de frais cachés. | Scotia iTRADE,3
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Offre d’hiver | Scotia iTRADE,2
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Ouvrez un compte fictif de négociation en ligne | Scotia iTRADE,2
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,SB:fr:itrade:Les vidéos de formation de Scotia iTRADE U | Scotia iTRADE,2
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,Entries,413
SB:fr:itrade:Commencez à investir et à gérer vos placements en ligne dès aujourd’hui | Scotia,+16 more,17


#=================================================================
# CTAs Clicked - EN
# Report suite: Scotiabank Global
"# Date: Jan 2, 2022 - Jan 8, 2022"
# Segments: iTrade Hits
#=================================================================


##############################################
# Start direct investing -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),25655,21165,9813
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Sign in,22830,19376,8387
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Accounts,803,702,614
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Open an ac,650,617,586
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Learn how,249,244,238
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Investments,235,208,206
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:About,221,190,177
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:footer:footer-link-cont,146,143,139
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Education,145,126,116
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:nav-btn:Pricing,127,125,122
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®:page top CTA:Learn more,72,69,69


##############################################
# Getting started - CTAs
##############################################
,,Occurrences,Visits,Unique Visitors
Custom Link (c65),,50,42,42
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Open,,33,29,29
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Open,Custom Link (v65),33,29,29
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Open,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Open an Account,33,29,29
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Sign,,6,6,6
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Sign,Custom Link (v65),6,6,6
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Sign,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page top CTA:Sign in,6,6,6
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Re,,3,3,3
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Re,Custom Link (v65),3,3,3
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Re,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Read more about transfers,3,3,3
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:nav-btn:Accounts,,2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Le,,2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Le,Custom Link (v65),2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Le,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Learn how to place a trade,1,1,1
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Le,SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Learn more about account openings,1,1,1
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page bottom CTA:Ge,,2,2,2
SB:en:itrade:Get started with direct investing & online trading | Scotia iTRADE®:page middle CTA:Op,,2,2,2


##############################################
# Growing and Investing - CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),0,0,0


##############################################
# Planning for Retirement - CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),0,0,0


##############################################
# In Retirement- CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),0,0,0


##############################################
# Bonds - CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),13,12,12
SB:en:itrade:Invest in bonds for fixed income or diversify your portfolio | Scotia iTRADE®:nav-btn:,11,10,10
SB:en:itrade:Invest in bonds for fixed income or diversify your portfolio | Scotia iTRADE®:page mid,1,1,1
SB:en:itrade:Invest in bonds for fixed income or diversify your portfolio | Scotia iTRADE®:page top,1,1,1


##############################################
# Invest in low cost ETF's - CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),155,100,95
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:nav-btn:Investments,47,39,39
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:nav-btn:Pricing,20,20,20
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:nav-btn:Accounts,21,19,19
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:page top CTA:Sign in,14,13,10
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:nav-btn:About,13,13,13
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:page bottom CTA:Watch,12,11,11
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:nav-btn:Education,12,10,10
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:page bottom CTA:Open,7,7,7
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:Learn-More-education-,7,7,7
SB:en:itrade:Invest in low cost ETFs - open an account today | Scotia iTRADE®:page bottom CTA:See m,2,2,2


##############################################
"# Invest in GIC's - CTAs "
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),66,39,38
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:Investments,17,13,13
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:page middle CTA:Lear,13,12,12
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:Accounts,11,8,8
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:page top CTA:Open an,8,7,7
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:Pricing,6,5,5
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:page top CTA:Sign in,3,3,3
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:footer:footer-link-c,2,1,1
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:footer:footer-link-o,1,1,1


##############################################
# Invest in Mutual Funds- CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),79,60,60
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Investments,18,18,18
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:Read mo,16,14,14
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Open an ac,9,9,9
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Sign in,7,7,7
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:About,6,6,6
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Pricing,6,6,6
